name,affiliation,role,gender,tags,sector,type,cvr_person,cvr_affiliation,description
Esben Bay Joergensen,ODIN EQUITY PARTNERS MANAGEMENT II K/S,Member,Men,"Corporation, Venture- og kapitalfonde, Finance",Corporations,Finance,4004063338,31483506,Automatisk CVR import at 2016-03-12 18:02:58: BESTYRELSE i ODIN EQUITY PARTNERS MANAGEMENT II K/S (2008-06-06 - ).
Jacob OEstergaard Bergenholtz,ODIN EQUITY PARTNERS MANAGEMENT II K/S,Chairman,Men,"Corporation, Venture- og kapitalfonde, Finance",Corporations,Finance,4004156593,31483506,Automatisk CVR import at 2016-03-12 18:02:58: formand i ODIN EQUITY PARTNERS MANAGEMENT II K/S (2014-03-19 - ).
Jesper Wadum Nielsen,ODIN EQUITY PARTNERS MANAGEMENT II K/S,Member,Men,"Corporation, Venture- og kapitalfonde, Finance",Corporations,Finance,4004078527,31483506,Automatisk CVR import at 2016-03-12 18:02:58: BESTYRELSE i ODIN EQUITY PARTNERS MANAGEMENT II K/S (2008-06-06 - ).
Bernt Steenstrup Clausen,OEstjydsk Bank,Member,Men,"Corporation, FINA, Banks, Finance",Corporations,Banks,4004109151,57928913,Automatisk CVR import at 2016-03-12 18:08:22: BESTYRELSE i OEstjydsk Bank (2013-03-02 - ).
Henning Rose,OEstjydsk Bank,Member,Men,"Corporation, FINA, Banks, Finance",Corporations,Banks,4003996932,57928913,Automatisk CVR import at 2016-03-12 18:08:22: BESTYRELSE i OEstjydsk Bank (2008-05-27 - ).
Jens Rasmussen 47149,OEstjydsk Bank,Vice chairman,Men,"Corporation, FINA, Banks, Finance",Corporations,Banks,4000340528,57928913,Automatisk CVR import at 2016-03-12 18:08:22: naestformand i OEstjydsk Bank (2013-06-13 - ).
Knud Timm-Andersen,OEstjydsk Bank,Member,Men,"Corporation, FINA, Banks, Finance",Corporations,Banks,4000589797,57928913,Automatisk CVR import at 2016-03-12 18:08:22: BESTYRELSESMEDLEM i OEstjydsk Bank (2015-04-16 - ).
Max Semay Hovedskov,OEstjydsk Bank,Executive,Men,"Corporation, FINA, Banks, Finance",Corporations,Banks,4004185138,57928913,Automatisk CVR import at 2016-03-12 18:08:22: DIREKTION i OEstjydsk Bank (2013-02-28 - ).
Poul Ivar Damgaard,OEstjydsk Bank,Chairman,Men,"Corporation, FINA, Banks, Finance",Corporations,Banks,4004071546,57928913,Automatisk CVR import at 2016-03-12 18:08:22: FORMAND i OEstjydsk Bank (2015-04-16 - ).
Anni Mols,OEstjydsk Bank,Member,Women,"Corporation, FINA, Banks, Finance",Corporations,Banks,4004060693,57928913,Automatisk CVR import at 2016-03-12 18:08:22: BESTYRELSE i OEstjydsk Bank (2012-03-03 - ).
Dennis Dandanell Kristensen,Pen-Sam,Chairman,Men,"Corporation, FINA, Pensions, Union controlled, Finance",Corporations,Pension,4004057563,12629532,Automatisk CVR import at 2016-03-12 18:03:21: formand i Pen-Sam (2002-11-29 - ).
Jan Reinmark Rasmussen,Pen-Sam,Member,Men,"Corporation, FINA, Pensions, Union controlled, Finance",Corporations,Pension,4004002871,12629532,Automatisk CVR import at 2016-03-12 18:03:21: BESTYRELSE i Pen-Sam (2001-05-29 - ).
Palle Nielsen,Pen-Sam,Vice chairman,Men,"Corporation, FINA, Pensions, Union controlled, Finance",Corporations,Pension,4004034539,12629532,Automatisk CVR import at 2016-03-12 18:03:21: naestformand i Pen-Sam (2003-06-12 - ).
Per Hviid,Pen-Sam,Member,Men,"Corporation, FINA, Pensions, Union controlled, Finance",Corporations,Pension,4004067711,12629532,Automatisk CVR import at 2017-09-29 08:40:16: Per Hviid som bestyrelsesmedlem i CVR 12629532 (2016-10-03 - NA).
Rasmus Lau Henningsen 196829,Pen-Sam,Member,Men,"Corporation, FINA, Pensions, Union controlled, Finance",Corporations,Pension,4000708898,12629532,Automatisk CVR import at 2017-09-29 08:40:16: Rasmus Lau Henningsen som bestyrelsesmedlem i CVR 12629532 (2017-03-15 - NA).
Torsten Fels,Pen-Sam,Chief executive,Men,"Corporation, FINA, Pensions, Union controlled, Finance",Corporations,Pension,4004043419,12629532,Automatisk CVR import at 2016-03-12 18:03:21: DIREKTOER i Pen-Sam (2015-04-01 - ).
Birthe Ullbaek Petersen,Pen-Sam,Member,Women,"Corporation, FINA, Pensions, Union controlled, Finance",Corporations,Pension,4004011908,12629532,Automatisk CVR import at 2016-03-12 18:03:21: BESTYRELSE i Pen-Sam (2013-10-07 - ).
Mona Glud Striib,Pen-Sam,Member,Women,"Corporation, FINA, Pensions, Union controlled, Finance",Corporations,Pension,4004108471,12629532,Automatisk CVR import at 2016-03-12 18:03:21: BESTYRELSE i Pen-Sam (2004-11-04 - ).
Benny Buchardt Andersen,PENSAM LIV FORSIKRINGSAKTIESELSKAB,Executive,Men,"Corporation, Employer controlled, Finance, Pensions, Union controlled",Corporations,Pension,4004082475,14638903,"Vice-direktoer, Pensam"
Bjarne Fabienke,PENSAM LIV FORSIKRINGSAKTIESELSKAB,Chairman,Men,"Corporation, Employer controlled, Finance, Pensions, Union controlled",Corporations,Pension,NA,14638903,Cand.merc.  (formand og uafh. ekspert)Valgt af generalforsamlingen
Cato Anthoni Baldvinsson,PENSAM LIV FORSIKRINGSAKTIESELSKAB,Member,Men,"Corporation, Employer controlled, Finance, Pensions, Union controlled",Corporations,Pension,4000707291,14638903,"Partner Valgt af generalforsamlingen ,Revisionsudvalg"
Dennis Dandanell Kristensen,PENSAM LIV FORSIKRINGSAKTIESELSKAB,Vice chairman,Men,"Corporation, Employer controlled, Finance, Pensions, Union controlled",Corporations,Pension,4004057563,14638903,"(naestformand) Forbundsformand, Udpeget af FOA - Fag og Arbejde"
Flemming Vagn Boegvad,PENSAM LIV FORSIKRINGSAKTIESELSKAB,Member,Men,"Corporation, Employer controlled, Finance, Pensions, Union controlled",Corporations,Pension,4004101590,14638903,Vejformand  Kommitterede
Ivan Hansen,PENSAM LIV FORSIKRINGSAKTIESELSKAB,Vice chairman,Men,"Corporation, Employer controlled, Finance, Pensions, Union controlled",Corporations,Pension,4004065434,14638903,Automatisk CVR import at 2017-09-29 08:43:35: Ivan Hansen som naestformand i CVR 14638903 (2014-06-01 - NA).
Jess V. Laursen,PENSAM LIV FORSIKRINGSAKTIESELSKAB,Chairman,Men,"Corporation, Employer controlled, Finance, Pensions, Union controlled",Corporations,Pension,NA,14638903,"(formand) Regionsraadsmedlem, Udpeget af Danske Regioner"
Joergen Michael Klejnstrup,PENSAM LIV FORSIKRINGSAKTIESELSKAB,Member,Men,"Corporation, Employer controlled, Finance, Pensions, Union controlled",Corporations,Pension,4004041262,14638903,Automatisk CVR import at 2017-09-29 08:43:35: Joergen Michael Klejnstrup som bestyrelse i CVR 14638903 (2013-04-04 - NA).
Niels Henrik Lehde Pedersen,PENSAM LIV FORSIKRINGSAKTIESELSKAB,Member,Men,"Corporation, Employer controlled, Finance, Pensions, Union controlled",Corporations,Pension,4000587955,14638903,Automatisk CVR import at 2017-09-29 08:43:35: Niels Henrik Lehde Pedersen som bestyrelse i CVR 14638903 (2009-04-27 - NA).
Palle Nielsen,PENSAM LIV FORSIKRINGSAKTIESELSKAB,Member,Men,"Corporation, Employer controlled, Finance, Pensions, Union controlled",Corporations,Pension,4004034539,14638903,Afdelingsformand Valgt af generalforsamlingen
Per Larsen 196831,PENSAM LIV FORSIKRINGSAKTIESELSKAB,Chairman,Men,"Corporation, Employer controlled, Finance, Pensions, Union controlled",Corporations,Pension,4000288287,14638903,Automatisk CVR import at 2017-09-29 08:43:35: Per Larsen som formand i CVR 14638903 (2014-06-01 - NA).
Torsten Fels,PENSAM LIV FORSIKRINGSAKTIESELSKAB,Chief executive,Men,"Corporation, Employer controlled, Finance, Pensions, Union controlled",Corporations,Pension,4004043419,14638903,NA
Mona Glud Striib,PENSAM LIV FORSIKRINGSAKTIESELSKAB,Member,Women,"Corporation, Employer controlled, Finance, Pensions, Union controlled",Corporations,Pension,4004108471,14638903,Automatisk CVR import at 2017-09-29 08:43:35: Mona Glud Striib som bestyrelse i CVR 14638903 (2004-11-04 - NA).
Tine Thordén,PENSAM LIV FORSIKRINGSAKTIESELSKAB,Member,Women,"Corporation, Employer controlled, Finance, Pensions, Union controlled",Corporations,Pension,4004182151,14638903,Automatisk CVR import at 2017-09-29 08:43:36: Tine Thordén som bestyrelsesmedlem i CVR 14638903 (2017-03-14 - NA).
Brian Arthur Mikkelsen,PensionDanmark,Member,Men,"Corporation, Employer controlled, FINA, Finance, Pensions, Union controlled",Corporations,Pension,4003878716,16163279,Dansk Erhverv
Gert Rinaldo Jonassen,PensionDanmark,Member,Men,"Corporation, Employer controlled, FINA, Finance, Pensions, Union controlled",Corporations,Pension,4004095445,16163279,Ordfoerende direktoer Arbejdernes Landsbank
Jan Gerhard Villadsen,PensionDanmark,Member,Men,"Corporation, Employer controlled, FINA, Finance, Pensions, Union controlled",Corporations,Pension,4004124151,16163279,Gruppeformand 3F Transportgruppen
Joergen Juul Rasmussen,PensionDanmark,Member,Men,"Corporation, Employer controlled, FINA, Finance, Pensions, Union controlled",Corporations,Pension,4004083984,16163279,Forbundsformand Dansk El Forbund
john nielsen,PensionDanmark,Member,Men,"Corporation, Employer controlled, FINA, Finance, Pensions, Union controlled",Corporations,Pension,NA,16163279,Serviceforbundet
Karsten Dybvad Dalsjoe,PensionDanmark,Vice chairman,Men,"Corporation, Employer controlled, FINA, Finance, Pensions, Union controlled",Corporations,Pension,4004003233,16163279,Adm. direktoer DI - Dansk Industri
Kim Lind Larsen,PensionDanmark,Member,Men,"Corporation, Employer controlled, FINA, Finance, Pensions, Union controlled",Corporations,Pension,4003973164,16163279,NA
Lars Storr-Hansen,PensionDanmark,Member,Men,"Corporation, Employer controlled, FINA, Finance, Pensions, Union controlled",Corporations,Pension,4004113702,16163279,Adm. direktoer Dansk Byggeri
Morten Andersen 26529,PensionDanmark,Member,Men,"Corporation, Employer controlled, FINA, Finance, Pensions, Union controlled",Corporations,Pension,4000589361,16163279,Borgmester Nordfyns Kommune
Niels Joergen Hansen 27491,PensionDanmark,Member,Men,"Corporation, Employer controlled, FINA, Finance, Pensions, Union controlled",Corporations,Pension,4003962190,16163279,(naestformand) Adm. Direktoer TEKNIQ
Per Christensen 29391,PensionDanmark,Chairman,Men,"Corporation, Employer controlled, FINA, Finance, Pensions, Union controlled",Corporations,Pension,4004093916,16163279,(formand) Forbundsformand 3F Faelles Fagligt Forbund
Peter Engberg Jensen,PensionDanmark,Member,Men,"Corporation, Employer controlled, FINA, Finance, Pensions, Union controlled",Corporations,Pension,4000769847,16163279,Tidl. koncernchef Nykredit
Peter Kaae Holm,PensionDanmark,Member,Men,"Corporation, Employer controlled, FINA, Finance, Pensions, Union controlled",Corporations,Pension,NA,16163279,Den Groenne Gruppe
Torben Möger Pedersen,PensionDanmark,Chief executive,Men,"Corporation, Employer controlled, FINA, Finance, Pensions, Union controlled",Corporations,Pension,4003958003,16163279,Adm. direktoer
Ellen K. Lykkegaard,PensionDanmark,Member,Women,"Corporation, Employer controlled, FINA, Finance, Pensions, Union controlled",Corporations,Pension,NA,16163279,Gruppeformand 3F Den Offentlige Gruppe
Ellen Karlshoej Lykkegaard,PensionDanmark,Member,Women,"Corporation, Employer controlled, FINA, Finance, Pensions, Union controlled",Corporations,Pension,4004117125,16163279,Automatisk CVR import at 2017-09-29 08:46:27: Ellen Karlshoej Lykkegaard som bestyrelse i CVR 16163279 (2005-08-23 - NA).
Katia Knipschildt OEstergaard Pedersen,PensionDanmark,Member,Women,"Corporation, Employer controlled, FINA, Finance, Pensions, Union controlled",Corporations,Pension,4004186249,16163279,"Adm. direktoer HORESTA, Hotel-, Restaurant- & Turisterhvervet"
Tina Madsen,PensionDanmark,Member,Women,"Corporation, Employer controlled, FINA, Finance, Pensions, Union controlled",Corporations,Pension,4004092040,16163279,Automatisk CVR import at 2017-09-29 08:46:27: Tina Madsen som bestyrelse i CVR 16163279 (2007-10-26 - NA).
Tina Moeller Madsen,PensionDanmark,Member,Women,"Corporation, Employer controlled, FINA, Finance, Pensions, Union controlled",Corporations,Pension,NA,16163279,"Gruppeformand 3F Privat Service, Hotel&Restauration"
Allan Polack,PFA Brug Livet Fonden,Member,Men,"Charity, Corporation, Foundation, Pensions, Union controlled, Socialomraadet",Foundations,Pension,4003882084,11616488,"Group CEO, PFA"
Bjoern Noergaard,PFA Brug Livet Fonden,Member,Men,"Charity, Corporation, Foundation, Pensions, Union controlled, Socialomraadet",Foundations,Pension,4000222041,11616488,professor og billedhugger
Svend Askaer,PFA Brug Livet Fonden,Chairman,Men,"Charity, Corporation, Foundation, Pensions, Union controlled, Socialomraadet",Foundations,Pension,4003945729,11616488,Lederne (formand)
Gita Alice Grüning,PFA Brug Livet Fonden,Member,Women,"Charity, Corporation, Foundation, Pensions, Union controlled, Socialomraadet",Foundations,Pension,4000027426,11616488,"tidl. formand, Teknisk Landsforbund."
Allan Polack,PFA Pension (Bestyrelse),Chief executive,Men,"Corporation, Pensions",Corporations,Pension,4003882084,13594376,"GROUP CEO – ALLAN POLACK


"
Anders Damgaard 40707,PFA Pension (Bestyrelse),Executive,Men,"Corporation, Pensions",Corporations,Pension,4004167247,13594376,"KONCERNFINANSDIREKTOER – ANDERS DAMGAARD


"
Carsten Bach 198353,PFA Pension (Bestyrelse),Member,Men,"Corporation, Pensions",Corporations,Pension,NA,13594376,Medarbejdervalgt 
Claus Oxfeldt,PFA Pension (Bestyrelse),Member,Men,"Corporation, Pensions",Corporations,Pension,4004187926,13594376,NA
Jon Steingrim Johnsen,PFA Pension (Bestyrelse),Executive,Men,"Corporation, Pensions",Corporations,Pension,4004157469,13594376,"KONCERNDIREKTOER OG COO – JON JOHNSEN


"
Karsten Dybvad Dalsjoe,PFA Pension (Bestyrelse),Member,Men,"Corporation, Pensions",Corporations,Pension,4004003233,13594376,NA
Lasse Groenbech,PFA Pension (Bestyrelse),Vice chairman,Men,"Corporation, Pensions",Corporations,Pension,4000210613,13594376,NA
Laurits Kruse Roenn,PFA Pension (Bestyrelse),Member,Men,"Corporation, Pensions",Corporations,Pension,4003996547,13594376,NA
Mads Kaagaard,PFA Pension (Bestyrelse),Executive,Men,"Corporation, Pensions",Corporations,Pension,4000591211,13594376,"KONCERNDIREKTOER OG CCO– MADS KAAGAARD  

"
Mogens Steffensen,PFA Pension (Bestyrelse),Member,Men,"Corporation, Pensions",Corporations,Pension,NA,13594376,"Professor og Sektionsleder, Forskning og OEkonomi, KU"
Niels-Ulrik Mousten,PFA Pension (Bestyrelse),Vice chairman,Men,"Corporation, Pensions",Corporations,Pension,4000197882,13594376,NA
Peder Hasslev 196838,PFA Pension (Bestyrelse),Member,Men,"Corporation, Pensions",Corporations,Pension,4006933425,13594376,Automatisk CVR import at 2017-11-09 15:13:41: Peder Hasslev som bestyrelsesmedlem i CVR 13594376 (2017-04-26 - NA).
Per Toennesen,PFA Pension (Bestyrelse),Member,Men,"Corporation, Pensions",Corporations,Pension,4004105043,13594376,NA
Torben Dalby Larsen,PFA Pension (Bestyrelse),Chairman,Men,"Corporation, Pensions",Corporations,Pension,4003880277,13594376,NA
Helle Valentin Hasselris,PFA Pension (Bestyrelse),Member,Women,"Corporation, Pensions",Corporations,Pension,4004191199,13594376,Automatisk CVR import at 2017-11-09 15:13:41: Helle Valentin Hasselris som bestyrelsesmedlem i CVR 13594376 (2017-04-26 - NA).
Benny Andersen 2646,PKA (Bestyrelse),Member,Men,"Corporation, FINA, Finance, Insurance, Pensions, Union controlled",Corporations,Pension,4004152217,NA,NA
Michael Nellemann Pedersen,PKA (Bestyrelse),Executive,Men,"Corporation, FINA, Finance, Insurance, Pensions, Union controlled",Corporations,Pension,4004002769,NA,Automatisk CVR import at 2016-03-12 18:03:30: naestformand i PKA+PENSION FORSIKRINGSSELSKAB A/S (2012-04-27 - ).
Mogens Jespersen,PKA (Bestyrelse),Member,Men,"Corporation, FINA, Finance, Insurance, Pensions, Union controlled",Corporations,Pension,NA,NA,NA
Nicolai OErnstrup Pilehave,PKA (Bestyrelse),Executive,Men,"Corporation, FINA, Finance, Insurance, Pensions, Union controlled",Corporations,Pension,4007091735,NA,NA
Peter Damgaard Jensen,PKA (Bestyrelse),Chief executive,Men,"Corporation, FINA, Finance, Insurance, Pensions, Union controlled",Corporations,Pension,4000274323,NA,Automatisk CVR import at 2016-03-12 18:03:30: formand i PKA+PENSION FORSIKRINGSSELSKAB A/S (2001-12-03 - ).
Soeren Grooss,PKA (Bestyrelse),Member,Men,"Corporation, FINA, Finance, Insurance, Pensions, Union controlled",Corporations,Pension,NA,NA,NA
Tomas Frydenberg 35878,PKA (Bestyrelse),Executive,Men,"Corporation, FINA, Finance, Insurance, Pensions, Union controlled",Corporations,Pension,4004006666,NA,Automatisk CVR import at 2016-03-12 18:03:30: ADM. DIR. i PKA+PENSION FORSIKRINGSSELSKAB A/S (2016-01-01 - ).
Annegrete Birck Jakobsen,PKA (Bestyrelse),Executive,Women,"Corporation, FINA, Finance, Insurance, Pensions, Union controlled",Corporations,Pension,4004026131,NA,Automatisk CVR import at 2016-03-12 18:03:30: BESTYRELSE i PKA+PENSION FORSIKRINGSSELSKAB A/S (2012-04-27 - ).
Avalo Humphrys,PKA (Bestyrelse),Member,Women,"Corporation, FINA, Finance, Insurance, Pensions, Union controlled",Corporations,Pension,NA,NA,Kundechef
Bodil Marie Otto,PKA (Bestyrelse),Member,Women,"Corporation, FINA, Finance, Insurance, Pensions, Union controlled",Corporations,Pension,4004072011,NA,NA
Christina Nicolajsen Durinck,PKA (Bestyrelse),Member,Women,"Corporation, FINA, Finance, Insurance, Pensions, Union controlled",Corporations,Pension,NA,NA,NA
Ghita Parry,PKA (Bestyrelse),Member,Women,"Corporation, FINA, Finance, Insurance, Pensions, Union controlled",Corporations,Pension,4000415532,NA,NA
Grete Christensen 10135,PKA (Bestyrelse),Vice chairman,Women,"Corporation, FINA, Finance, Insurance, Pensions, Union controlled",Corporations,Pension,4004046327,NA,NA
Jette Soegaard Nissen 16564,PKA (Bestyrelse),Member,Women,"Corporation, FINA, Finance, Insurance, Pensions, Union controlled",Corporations,Pension,4004036395,NA,NA
Stephanie Lose,PKA (Bestyrelse),Chairman,Women,"Corporation, FINA, Finance, Insurance, Pensions, Union controlled",Corporations,Pension,4004113731,NA,NA
Ulla Nielsen 47390,PKA (Bestyrelse),Member,Women,"Corporation, FINA, Finance, Insurance, Pensions, Union controlled",Corporations,Pension,4004062575,NA,NA
Michael Nellemann Pedersen,PKA (direktion),Vice chairman,Men,"Corporation, Employer controlled, FINA, Finance, Pensions, Union controlled",Corporations,Pension,4004002769,16376191,Automatisk CVR import at 2016-03-12 18:03:30: naestformand i PKA (2012-04-27 - ).
Peter Damgaard Jensen,PKA (direktion),Chairman,Men,"Corporation, Employer controlled, FINA, Finance, Pensions, Union controlled",Corporations,Pension,4000274323,16376191,Automatisk CVR import at 2016-03-12 18:03:30: formand i PKA (2001-12-03 - ).
Tomas Frydenberg 35878,PKA (direktion),Chief executive,Men,"Corporation, Employer controlled, FINA, Finance, Pensions, Union controlled",Corporations,Pension,4004006666,16376191,Automatisk CVR import at 2016-03-12 18:03:30: ADM. DIR. i PKA (2016-01-01 - ).
Annegrete Birck Jakobsen,PKA (direktion),Member,Women,"Corporation, Employer controlled, FINA, Finance, Pensions, Union controlled",Corporations,Pension,4004026131,16376191,Automatisk CVR import at 2016-03-12 18:03:30: BESTYRELSE i PKA (2012-04-27 - ).
Susanne Kure,PKA (direktion),Member,Women,"Corporation, Employer controlled, FINA, Finance, Pensions, Union controlled",Corporations,Pension,4004020842,16376191,Automatisk CVR import at 2017-09-29 08:47:00: Susanne Kure som bestyrelsesmedlem i CVR 16376191 (2017-01-01 - NA).
Bertil Rickard Effe Villard,POLARIS MANAGEMENT A/S,Member,Men,"Corporation, Venture- og kapitalfonde, Finance",Corporations,Finance,4005996584,28501765,Automatisk CVR import at 2016-03-12 18:03:37: BESTYRELSESMEDLEM i POLARIS MANAGEMENT A/S (2015-04-27 - ).
